Project,Category,Template Name,Source,SOP Page Title,SOP Page ID,SOP Version,SOP Author,Template Code,Has EN,Has ZH,Confluence Link,Notes
AOPS/POS Templates,Problem with an Order (PWAO),Canada Crossdock Clarification,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Canadian Crossdock Clarification,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Canadian Customs Docs,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Cannot Ship to Location / Product Compliance,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Change issue status to Waiting for Support before starting if necessary,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Combine POs,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Commercial Use Products,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Confirmation of Charges,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Customs Request for Canadian LTL Shipment,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Determine if SP or LP,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Determine the Supplier is not Enrolled in the SCT Program,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Dispute Return,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Disputed Returns,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Email Received from Consumer Credits,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Emery Jensen Reports Item OOS,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Flag ticket to Platinum+ with internal note,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),General Order Inquiries,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Customer Did not Elect Return,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Customer Elected to Return Item,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Item is LESS than $50 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Item is LESS than $500 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Item is MORE than $50 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Item is MORE than $500 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Large Parcel,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: PO Not Registered,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: PO Unshipped,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: PO has Shipped,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Post Voucher,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Pre-Voucher,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),IF: Small Parcel,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identify Finance Partner Team Support based on Voucher Status,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identify Payment (PMT) Status,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identify the Item,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identify the Return Voucher Status,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identify the Return Voucher status utilizing the Finance View in the Legacy Order View,paragraph,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identifying Payment Voucher Status,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Identifying Wholesale Cost (WSC),expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),"If customer confirms awareness, we ask supplier to proceed with shipping",bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),If product is not listed for ‘Commercial Use’ we need to verify if the customer is aware,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),If the ticket IS related to RP:,paragraph,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),If this does not resolve the issue transfer to the appropriate team for further troubleshooting,paragraph,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Incident_Photo_Request,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Issue Replacement,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Item Returned by Carrier - Replacement Needed,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Item is LESS than $50 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Item is LESS than $500 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Item is MORE than $50 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Item is MORE than $500 WSC,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Item is not a Wayfair Item,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),LP Return WSC &gt;$/€/£500,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),LP Return WSC &lt;$/€/£500,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Large Parcel,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Large Parcel Return Status,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Locate Return Tracking,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),MOQ - Can Fill As Parts,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),MOQ - Can Fill as Parts,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Move to Step 2 to provide return tracking in order.,paragraph,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),"Once a PO is transmitted, we are unable to change any of it’s previously sent information",bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Original B2B Order,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),PO Data Error - B2B Order,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),PO Data Issues,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Part Information Requested,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Part Number/Listing/Quantity is Incorrect,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Part#/Listing/Qty Incorrect,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Partner Home Access,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Pickup Needs to be Registered,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Provide LP Return Update,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Querying Reason for Return (Return_Reason),bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Received Item Back in Warehouse in Error,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Refresh Cancellation Details,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Refresh the cancellation results to confirm the PO has been cancelled successfully.,paragraph,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Replacement PO,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Replacement PO Error,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Replacement PO/Parts Investigation,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Replacement Part Fulfill with Full Unit,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Replacement Parts - Part Information Needed,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Request Images,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Requesting Product Details,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Return Email Query,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Return Reason Inquiry,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Return Settings Clarification,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Return Tracking Request,expand_macro,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Return is not a Wayfair Item,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),Return_Tracking,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),SKU Enrichment - Update Product Description,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
AOPS/POS Templates,Problem with an Order (PWAO),SP Return WSC &gt;$/€/£50,bold,Problem with an Order (PWAO) SOP (DSC2S),1256152285,40,Jenn Gill,PWAO,Yes,No,https://wayfaircorp.atlassian.net/wiki/spaces/GPS/pages/1256152285,
